message,label
Hello my dear | I was just thinking about our future together | The house we will share | Our life | But first I must get past this problem | visa fees | $200 would save everything | I will spend my whole life making it up to you | Time is running out please hurry,1
Hey! Are we still on for dinner tonight? | What time works for you? | I can book the restaurant if you want,0
My darling | I was going to surprise you with my arrival | But fate has other plans | medical emergency | I need $200 to sort this | Please send via bank transfer | Once this is over I will come straight to you | You are the love of my life | Please don't tell anyone about our situation,1
Hey | Can we reschedule for next week? | Something's come up | Really sorry | Let me know what works for you,0
Morning! | Are you going to the thing on Friday? | A few of us are going | Would be good if you came,0
Hey! | New number for Lily | Listen I need a favour and it's urgent | $100 to my Revolut please | Really can't explain right now | Just trust me and keep it quiet,1
Your HMRC account requires immediate attention | We have noticed suspicious transactions | Please confirm your identity to secure your account | Click: http://natwest-alert-secure.com/login | If you do not verify we will suspend your account,1
Okay so I was sceptical too | But my friend showed me this and I tried it with £1000 | Within 5 days I had £10000 | It's a bitcoin trading algorithm | Want me to add you to the group? | You won't regret it | Limited spots available,1
Darling I am so sorry to ask this | You know I would never ask unless absolutely necessary | visa fees | I need £800 transferred urgently | As soon as I am there with you I will sort everything | Please trust me my love | Please don't tell anyone about our situation,1
Emergency | I've been mugged | They took my wallet and phone | Using stranger's phone | Need $200 sent to CashApp urgently | Please don't call the old number | Just send the money first,1
Hey! Are we still on for dinner tonight? | What time works for you? | I can book the restaurant if you want,0
Dear customer | Your Lloyds Bank subscription payment of £99.99 has failed | Update your payment method to avoid service interruption | http://netflix-billing-update.com/verify | Account will be cancelled in 24 hours if not resolved | Do not reply to this message,1
Hi | I'll send you the money for the shopping tonight | Is Revolut okay? | Or I can do bank transfer if easier,0
URGENT: Your PayPal account has been compromised | Someone attempted to access your account from a new device | If this was not you please secure your account immediately | http://natwest-alert-secure.com/login | Act within 2 hours,1
Hi | Is it okay if I borrow your car on Saturday? | Just for a few hours | Will fill up the tank after,0
Your parcel from DHL could not be delivered | A redelivery fee of $24.99 is required | Please pay here to reschedule: http://barclays-secure-login.com | Your parcel will be returned after 5 days if not claimed | Do not reply to this message,1
Listen I know you've heard this before but this is different | I've been using this investment platform for 2 weeks | Already made £1500 | Minimum investment is $500 | I can refer you and we both get a bonus | Link in my bio,1
HMRC Security Alert | Multiple failed login attempts detected | Your account is temporarily restricted | Please verify your identity to restore access | http://dhl-parcel-rebook.com/track | This is an automated security message,1
Your parcel from DHL could not be delivered | A redelivery fee of $49.99 is required | Please pay here to reschedule: http://evri-delivery-reschedule.net | Your parcel will be returned after 5 days if not claimed,1
You have a pending refund of £150 from Amazon | To receive your refund please confirm your bank account details | Secure form: http://netflix-billing-update.com/verify | Refund will be cancelled if not claimed within 72 hours,1
"Hey | So I know this sounds too good to be true | But I've been paid out already | £300 in, double out | Crypto trading platform | My referral gets you a bonus | Link: http://invest-now-crypto.com",1
Hey | Noah here | I know this number is new but it's really me | Can you help with £500? | Venmo transfer is easiest | Really urgent please | Don't tell the others | I wouldn't ask if it wasn't serious,1
Are you looking to make extra income? | I joined this investment group 3 weeks ago | Started with $300 | Now sitting at 400% profit | They trade forex and crypto | DM me for the invite link | Limited spots available | Don't miss this,1
